loan_id,no_of_dependents,self_employed,income_annum,loan_amount,loan_term,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2055,3, Yes,80000.0,256000.0,6,88000.0,5000.0,189000.0,98000.0, Rejected
2056,1, No,47000.0,93000.0,8,10000.0,47000.0,146000.0,57000.0, Rejected
2057,2, Yes,76000.0,223000.0,12,21000.0,138000.0,177000.0,71000.0, Approved
2058,1, Yes,68000.0,272000.0,2,46000.0,24000.0,271000.0,63000.0, Approved
2059,2, Yes,66000.0,170000.0,2,1000.0,18000.0,233000.0,67000.0, Rejected
2060,2, No,82000.0,272000.0,10,114000.0,49000.0,293000.0,45000.0, Rejected
2061,1, Yes,44000.0,123000.0,6,24000.0,79000.0,172000.0,66000.0, Approved
2062,1, No,83000.0,292000.0,6,137000.0,99000.0,315000.0,95000.0, Approved
2063,0, No,92000.0,365000.0,14,105000.0,53000.0,224000.0,132000.0, Rejected
2064,5, Yes,27000.0,87000.0,20,26000.0,12000.0,90000.0,13000.0, Approved
2065,0, No,61000.0,236000.0,20,33000.0,52000.0,177000.0,64000.0, Approved
2066,4, Yes,91000.0,330000.0,8,157000.0,144000.0,195000.0,112000.0, Rejected
2067,5, Yes,76000.0,154000.0,14,23000.0,28000.0,245000.0,47000.0, Approved
2068,2, No,72000.0,170000.0,10,181000.0,127000.0,158000.0,60000.0, Approved
2069,0, Yes,26000.0,82000.0,8,35000.0,42000.0,71000.0,32000.0, Approved
2070,4, Yes,65000.0,202000.0,12,186000.0,14000.0,238000.0,64000.0, Approved
2071,5, No,89000.0,355000.0,16,172000.0,113000.0,252000.0,49000.0, Rejected
2072,2, Yes,54000.0,143000.0,14,102000.0,7000.0,111000.0,55000.0, Rejected
2073,0, No,3000.0,5000.0,2,2000.0,4000.0,7000.0,2000.0, Approved
2074,0, No,84000.0,196000.0,18,170000.0,36000.0,242000.0,123000.0, Rejected
2075,3, No,83000.0,172000.0,8,47000.0,88000.0,183000.0,100000.0, Approved
2076,4, No,17000.0,56000.0,8,27000.0,8000.0,35000.0,24000.0, Rejected
2077,2, No,15000.0,42000.0,16,25000.0,8000.0,57000.0,11000.0, Approved
2078,1, Yes,2000.0,5000.0,2,5000.0,1000.0,5000.0,1000.0, Approved
2079,1, Yes,10000.0,37000.0,14,20000.0,2000.0,38000.0,14000.0, Approved
2080,3, Yes,88000.0,251000.0,8,172000.0,6000.0,244000.0,124000.0, Rejected
2081,0, Yes,10000.0,32000.0,8,5000.0,6000.0,37000.0,7000.0, Rejected
2082,0, Yes,86000.0,230000.0,14,188000.0,164000.0,229000.0,120000.0, Approved
2083,5, Yes,24000.0,89000.0,2,17000.0,20000.0,92000.0,21000.0, Approved
2084,1, No,24000.0,89000.0,8,24000.0,12000.0,55000.0,11000.0, Approved
2085,5, Yes,60000.0,121000.0,20,139000.0,48000.0,180000.0,36000.0, Approved
2086,5, No,76000.0,163000.0,18,51000.0,19000.0,207000.0,50000.0, Approved
2087,3, No,80000.0,201000.0,10,98000.0,155000.0,261000.0,52000.0, Approved
2088,0, Yes,54000.0,195000.0,16,26000.0,27000.0,183000.0,60000.0, Approved
2089,0, Yes,14000.0,37000.0,4,30000.0,10000.0,46000.0,10000.0, Approved
2090,0, Yes,8000.0,26000.0,2,3000.0,12000.0,20000.0,5000.0, Approved
2091,4, Yes,3000.0,11000.0,4,7000.0,1000.0,11000.0,4000.0, Approved
2092,0, No,41000.0,144000.0,4,27000.0,60000.0,99000.0,42000.0, Approved
2093,2, No,15000.0,38000.0,4,28000.0,0.0,53000.0,14000.0, Approved
2094,1, No,46000.0,139000.0,8,133000.0,64000.0,98000.0,22000.0, Rejected
2095,1, Yes,33000.0,75000.0,12,64000.0,17000.0,87000.0,16000.0, Approved
2096,4, Yes,79000.0,314000.0,10,165000.0,152000.0,254000.0,50000.0, Approved
2097,0, No,81000.0,265000.0,20,58000.0,56000.0,237000.0,58000.0, Rejected
2098,5, No,9000.0,28000.0,16,21000.0,9000.0,31000.0,8000.0, Approved
2099,1, Yes,49000.0,152000.0,10,57000.0,73000.0,144000.0,33000.0, Rejected
2100,3, Yes,61000.0,181000.0,14,118000.0,42000.0,162000.0,75000.0, Rejected
2101,3, No,45000.0,164000.0,6,18000.0,56000.0,122000.0,39000.0, Rejected
2102,2, Yes,29000.0,73000.0,8,77000.0,26000.0,77000.0,40000.0, Rejected
2103,1, No,79000.0,293000.0,2,176000.0,128000.0,204000.0,40000.0, Approved
2104,5, Yes,41000.0,101000.0,4,44000.0,61000.0,86000.0,49000.0, Approved
2105,5, Yes,77000.0,155000.0,8,65000.0,91000.0,263000.0,46000.0, Rejected
2106,0, No,56000.0,193000.0,18,64000.0,28000.0,199000.0,64000.0, Rejected
2107,5, No,90000.0,180000.0,18,246000.0,52000.0,200000.0,61000.0, Rejected
2108,4, Yes,64000.0,184000.0,16,177000.0,36000.0,139000.0,83000.0, Rejected
2109,4, No,69000.0,147000.0,2,120000.0,70000.0,155000.0,40000.0, Rejected
2110,3, No,91000.0,274000.0,18,85000.0,73000.0,317000.0,68000.0, Approved
2111,2, Yes,11000.0,37000.0,2,27000.0,8000.0,29000.0,5000.0, Approved
2112,4, No,17000.0,45000.0,12,32000.0,19000.0,49000.0,15000.0, Approved
2113,5, Yes,92000.0,288000.0,20,143000.0,108000.0,339000.0,106000.0, Approved
2114,2, Yes,83000.0,206000.0,12,224000.0,90000.0,314000.0,84000.0, Approved
2115,5, Yes,50000.0,106000.0,6,126000.0,86000.0,198000.0,35000.0, Approved
2116,3, No,22000.0,64000.0,2,14000.0,21000.0,43000.0,15000.0, Rejected
2117,2, No,45000.0,96000.0,16,18000.0,60000.0,170000.0,27000.0, Rejected
2118,5, Yes,41000.0,90000.0,6,66000.0,15000.0,113000.0,34000.0, Approved
2119,1, No,28000.0,68000.0,18,79000.0,4000.0,73000.0,15000.0, Approved
2120,1, No,66000.0,207000.0,4,128000.0,119000.0,177000.0,39000.0, Approved
2121,3, Yes,32000.0,72000.0,6,48000.0,20000.0,80000.0,46000.0, Approved
2122,0, No,63000.0,133000.0,2,88000.0,40000.0,142000.0,49000.0, Approved
2123,2, No,47000.0,177000.0,14,58000.0,72000.0,131000.0,65000.0, Approved
2124,0, No,41000.0,154000.0,16,30000.0,52000.0,162000.0,31000.0, Rejected
2125,5, Yes,71000.0,155000.0,4,76000.0,90000.0,224000.0,94000.0, Rejected
2126,4, Yes,49000.0,102000.0,18,109000.0,22000.0,137000.0,66000.0, Rejected
2127,4, No,56000.0,203000.0,20,51000.0,109000.0,127000.0,79000.0, Approved
2128,4, No,34000.0,83000.0,2,57000.0,19000.0,102000.0,27000.0, Approved
2129,3, No,45000.0,161000.0,16,105000.0,36000.0,124000.0,58000.0, Approved
2130,2, No,3000.0,8000.0,18,3000.0,3000.0,9000.0,4000.0, Approved
2131,5, Yes,76000.0,230000.0,10,31000.0,73000.0,176000.0,73000.0, Approved
2132,5, No,5000.0,12000.0,12,14000.0,5000.0,10000.0,3000.0, Rejected
2133,0, Yes,59000.0,152000.0,16,152000.0,32000.0,122000.0,65000.0, Rejected
2134,0, No,71000.0,207000.0,10,95000.0,114000.0,279000.0,86000.0, Approved
2135,2, Yes,85000.0,269000.0,6,213000.0,164000.0,215000.0,46000.0, Rejected
2136,0, Yes,64000.0,169000.0,16,162000.0,71000.0,152000.0,31000.0, Approved
2137,2, No,71000.0,214000.0,12,114000.0,134000.0,226000.0,48000.0, Approved
2138,5, No,18000.0,54000.0,14,38000.0,13000.0,49000.0,17000.0, Rejected
2139,3, Yes,66000.0,252000.0,20,131000.0,36000.0,207000.0,86000.0, Approved
2140,4, Yes,88000.0,271000.0,2,163000.0,62000.0,261000.0,58000.0, Approved
2141,2, No,48000.0,158000.0,20,17000.0,33000.0,134000.0,51000.0, Approved
2142,5, Yes,44000.0,165000.0,10,35000.0,44000.0,112000.0,28000.0, Approved
2143,0, No,20000.0,69000.0,2,27000.0,38000.0,71000.0,16000.0, Approved
2144,2, No,68000.0,226000.0,20,21000.0,22000.0,203000.0,82000.0, Rejected
2145,5, Yes,66000.0,160000.0,12,131000.0,50000.0,147000.0,50000.0, Approved
2146,2, No,33000.0,79000.0,20,48000.0,21000.0,132000.0,26000.0, Approved
2147,3, No,74000.0,234000.0,16,193000.0,30000.0,207000.0,89000.0, Approved
2148,0, Yes,45000.0,124000.0,18,103000.0,2000.0,92000.0,31000.0, Approved
2149,1, Yes,95000.0,305000.0,12,54000.0,80000.0,308000.0,105000.0, Rejected
2150,1, No,8000.0,30000.0,4,9000.0,10000.0,26000.0,4000.0, Approved
2151,2, No,40000.0,130000.0,4,64000.0,69000.0,154000.0,43000.0, Approved
2152,2, No,70000.0,257000.0,18,34000.0,137000.0,149000.0,45000.0, Rejected
2153,3, No,35000.0,85000.0,18,73000.0,0.0,127000.0,25000.0, Approved
2154,3, Yes,97000.0,360000.0,6,35000.0,55000.0,285000.0,75000.0, Approved
2155,0, No,34000.0,108000.0,6,53000.0,14000.0,116000.0,19000.0, Rejected
2156,1, Yes,46000.0,135000.0,20,56000.0,77000.0,119000.0,25000.0, Approved
2157,4, No,38000.0,104000.0,10,75000.0,25000.0,141000.0,42000.0, Approved
2158,4, Yes,42000.0,96000.0,20,74000.0,9000.0,91000.0,34000.0, Approved
2159,2, No,25000.0,87000.0,4,0.0,6000.0,97000.0,26000.0, Approved
2160,0, Yes,70000.0,246000.0,6,64000.0,26000.0,245000.0,47000.0, Rejected
2161,1, No,53000.0,115000.0,8,100000.0,42000.0,144000.0,30000.0, Approved
2162,0, No,64000.0,142000.0,2,16000.0,92000.0,231000.0,35000.0, Rejected
2163,3, No,34000.0,81000.0,12,61000.0,40000.0,107000.0,40000.0, Rejected
2164,4, No,67000.0,188000.0,2,156000.0,79000.0,199000.0,86000.0, Approved
2165,1, Yes,46000.0,101000.0,4,22000.0,1000.0,129000.0,43000.0, Approved
2166,4, Yes,9000.0,25000.0,4,13000.0,8000.0,18000.0,11000.0, Approved
2167,0, No,51000.0,199000.0,18,44000.0,0.0,171000.0,71000.0, Approved
2168,0, Yes,70000.0,209000.0,20,118000.0,108000.0,211000.0,62000.0, Rejected
2169,3, Yes,41000.0,147000.0,6,66000.0,37000.0,105000.0,56000.0, Approved
2170,2, No,46000.0,148000.0,6,129000.0,68000.0,161000.0,58000.0, Rejected
2171,2, Yes,36000.0,115000.0,8,16000.0,52000.0,109000.0,30000.0, Approved
2172,5, No,59000.0,138000.0,14,124000.0,6000.0,204000.0,30000.0, Rejected
2173,2, No,6000.0,21000.0,16,9000.0,5000.0,23000.0,3000.0, Rejected
2174,0, No,49000.0,164000.0,2,33000.0,35000.0,150000.0,58000.0, Approved
2175,5, Yes,64000.0,239000.0,6,147000.0,124000.0,254000.0,43000.0, Rejected
2176,2, No,70000.0,198000.0,10,39000.0,94000.0,228000.0,80000.0, Approved
2177,3, Yes,67000.0,134000.0,14,49000.0,40000.0,258000.0,96000.0, Approved
2178,1, Yes,8000.0,22000.0,4,9000.0,2000.0,22000.0,10000.0, Approved
2179,5, No,76000.0,278000.0,2,184000.0,122000.0,169000.0,80000.0, Approved
2180,5, Yes,32000.0,76000.0,4,50000.0,29000.0,106000.0,19000.0, Rejected
2181,2, Yes,49000.0,138000.0,2,99000.0,14000.0,99000.0,70000.0, Approved
2182,3, No,72000.0,208000.0,16,21000.0,107000.0,211000.0,36000.0, Approved
2183,3, No,56000.0,206000.0,6,64000.0,97000.0,202000.0,41000.0, Rejected
2184,4, Yes,73000.0,183000.0,8,100000.0,29000.0,268000.0,67000.0, Rejected
2185,4, No,33000.0,70000.0,20,82000.0,32000.0,73000.0,25000.0, Rejected
2186,2, Yes,92000.0,253000.0,4,259000.0,159000.0,193000.0,110000.0, Approved
2187,3, Yes,81000.0,233000.0,20,157000.0,29000.0,281000.0,62000.0, Approved
2188,5, No,66000.0,214000.0,10,127000.0,111000.0,202000.0,64000.0, Rejected
2189,0, Yes,42000.0,136000.0,4,87000.0,34000.0,120000.0,31000.0, Approved
2190,2, No,58000.0,217000.0,8,125000.0,23000.0,122000.0,68000.0, Rejected
2191,2, Yes,56000.0,210000.0,18,98000.0,16000.0,209000.0,60000.0, Approved
2192,0, Yes,36000.0,99000.0,12,103000.0,24000.0,91000.0,27000.0, Approved
2193,1, Yes,77000.0,169000.0,6,226000.0,79000.0,274000.0,102000.0, Approved
2194,0, Yes,78000.0,233000.0,10,125000.0,93000.0,275000.0,97000.0, Approved
2195,3, No,57000.0,154000.0,16,47000.0,30000.0,164000.0,56000.0, Rejected
2196,5, No,63000.0,205000.0,14,43000.0,36000.0,183000.0,91000.0, Rejected
2197,5, Yes,23000.0,47000.0,18,16000.0,39000.0,62000.0,28000.0, Approved
2198,4, Yes,96000.0,199000.0,6,32000.0,165000.0,281000.0,66000.0, Rejected
2199,1, Yes,10000.0,39000.0,16,25000.0,3000.0,21000.0,6000.0, Rejected
2200,5, Yes,72000.0,271000.0,12,84000.0,128000.0,281000.0,48000.0, Rejected
2201,2, Yes,38000.0,114000.0,16,90000.0,24000.0,80000.0,38000.0, Approved
2202,4, Yes,93000.0,246000.0,16,181000.0,0.0,267000.0,51000.0, Rejected
2203,2, Yes,72000.0,219000.0,12,0.0,114000.0,146000.0,38000.0, Approved
2204,0, No,76000.0,197000.0,12,43000.0,52000.0,295000.0,73000.0, Rejected
2205,4, No,45000.0,153000.0,10,132000.0,69000.0,108000.0,22000.0, Approved
2206,1, Yes,99000.0,309000.0,20,121000.0,61000.0,386000.0,121000.0, Approved
2207,0, Yes,7000.0,20000.0,18,4000.0,13000.0,28000.0,5000.0, Approved
2208,0, No,35000.0,123000.0,16,97000.0,60000.0,79000.0,47000.0, Rejected
2209,1, Yes,3000.0,10000.0,14,1000.0,1000.0,11000.0,1000.0, Rejected
2210,5, Yes,54000.0,167000.0,2,11000.0,45000.0,193000.0,52000.0, Approved
2211,4, Yes,28000.0,84000.0,10,15000.0,12000.0,91000.0,37000.0, Rejected
2212,5, Yes,49000.0,159000.0,8,124000.0,49000.0,149000.0,61000.0, Rejected
2213,4, No,6000.0,17000.0,12,4000.0,0.0,17000.0,7000.0, Rejected
2214,0, No,30000.0,81000.0,6,32000.0,49000.0,102000.0,32000.0, Approved
2215,0, No,18000.0,58000.0,18,29000.0,7000.0,67000.0,10000.0, Rejected
2216,4, Yes,51000.0,157000.0,6,112000.0,83000.0,192000.0,36000.0, Approved
2217,5, No,14000.0,41000.0,14,37000.0,18000.0,28000.0,21000.0, Approved
2218,2, Yes,67000.0,255000.0,10,111000.0,86000.0,251000.0,50000.0, Approved
2219,3, No,43000.0,126000.0,18,93000.0,9000.0,132000.0,61000.0, Rejected
2220,3, Yes,78000.0,196000.0,4,181000.0,105000.0,205000.0,77000.0, Approved
2221,3, No,54000.0,158000.0,18,127000.0,23000.0,164000.0,72000.0, Approved
2222,0, No,5000.0,19000.0,2,11000.0,5000.0,18000.0,3000.0, Approved
2223,1, No,86000.0,267000.0,10,118000.0,91000.0,207000.0,112000.0, Approved
2224,3, No,25000.0,93000.0,4,27000.0,33000.0,94000.0,37000.0, Approved
2225,4, No,30000.0,72000.0,2,9000.0,34000.0,96000.0,17000.0, Approved
2226,5, Yes,70000.0,269000.0,4,14000.0,42000.0,224000.0,74000.0, Approved
2227,1, Yes,4000.0,15000.0,16,4000.0,3000.0,12000.0,2000.0, Approved
2228,5, No,52000.0,137000.0,16,88000.0,45000.0,157000.0,29000.0, Rejected
2229,3, No,33000.0,111000.0,2,65000.0,37000.0,123000.0,45000.0, Approved
2230,1, Yes,24000.0,88000.0,18,36000.0,22000.0,71000.0,25000.0, Rejected
2231,4, Yes,58000.0,158000.0,14,63000.0,1000.0,214000.0,87000.0, Rejected
2232,4, Yes,94000.0,200000.0,12,36000.0,16000.0,344000.0,80000.0, Approved
2233,2, No,61000.0,153000.0,2,71000.0,55000.0,178000.0,53000.0, Approved
2234,1, Yes,75000.0,214000.0,20,130000.0,103000.0,281000.0,81000.0, Approved
2235,2, No,41000.0,162000.0,6,35000.0,31000.0,151000.0,37000.0, Rejected
2236,3, No,85000.0,308000.0,14,110000.0,82000.0,194000.0,72000.0, Approved
2237,0, No,43000.0,169000.0,8,65000.0,54000.0,120000.0,37000.0, Approved
2238,5, No,93000.0,220000.0,4,209000.0,100000.0,242000.0,121000.0, Approved
2239,4, No,60000.0,187000.0,2,43000.0,40000.0,191000.0,57000.0, Approved
2240,1, Yes,53000.0,189000.0,16,3000.0,50000.0,119000.0,55000.0, Rejected
2241,5, Yes,74000.0,162000.0,2,170000.0,27000.0,194000.0,92000.0, Approved
2242,1, Yes,11000.0,38000.0,8,6000.0,18000.0,40000.0,16000.0, Approved
2243,1, Yes,66000.0,207000.0,4,48000.0,2000.0,264000.0,89000.0, Approved
2244,3, No,82000.0,283000.0,2,150000.0,105000.0,202000.0,121000.0, Approved
2245,3, No,33000.0,93000.0,12,53000.0,26000.0,75000.0,20000.0, Rejected
2246,4, Yes,25000.0,90000.0,10,67000.0,20000.0,73000.0,30000.0, Rejected
2247,3, Yes,33000.0,104000.0,12,71000.0,63000.0,118000.0,49000.0, Approved
2248,5, No,10000.0,23000.0,16,17000.0,7000.0,29000.0,14000.0, Rejected
2249,5, Yes,62000.0,128000.0,2,56000.0,98000.0,223000.0,48000.0, Rejected
2250,1, No,70000.0,210000.0,20,169000.0,66000.0,146000.0,56000.0, Approved
2251,2, Yes,70000.0,190000.0,6,53000.0,93000.0,258000.0,95000.0, Rejected
2252,1, Yes,53000.0,120000.0,10,4000.0,104000.0,189000.0,50000.0, Approved
2253,0, Yes,18000.0,37000.0,2,39000.0,24000.0,45000.0,14000.0, Rejected
2254,0, Yes,23000.0,79000.0,10,66000.0,28000.0,81000.0,19000.0, Rejected
2255,2, No,40000.0,92000.0,16,32000.0,6000.0,130000.0,49000.0, Approved
2256,1, No,89000.0,240000.0,6,165000.0,74000.0,277000.0,75000.0, Rejected
2257,3, No,80000.0,186000.0,20,16000.0,86000.0,225000.0,94000.0, Approved
2258,4, Yes,79000.0,269000.0,14,179000.0,73000.0,165000.0,82000.0, Rejected
2259,5, Yes,67000.0,202000.0,8,69000.0,49000.0,153000.0,71000.0, Rejected
2260,4, No,24000.0,60000.0,6,68000.0,22000.0,60000.0,12000.0, Approved
2261,4, No,86000.0,226000.0,14,3000.0,162000.0,205000.0,119000.0, Approved
2262,1, Yes,53000.0,146000.0,20,112000.0,28000.0,170000.0,46000.0, Rejected
2263,0, No,74000.0,249000.0,20,71000.0,79000.0,233000.0,62000.0, Approved
2264,0, Yes,87000.0,187000.0,10,12000.0,18000.0,307000.0,82000.0, Rejected
2265,5, No,82000.0,185000.0,4,96000.0,57000.0,274000.0,111000.0, Rejected
2266,0, Yes,37000.0,97000.0,12,26000.0,66000.0,92000.0,46000.0, Rejected
2267,5, Yes,92000.0,363000.0,2,30000.0,12000.0,322000.0,87000.0, Approved
2268,4, No,61000.0,209000.0,4,102000.0,70000.0,233000.0,41000.0, Approved
2269,2, Yes,88000.0,308000.0,20,7000.0,48000.0,259000.0,127000.0, Approved
2270,5, No,92000.0,189000.0,10,83000.0,145000.0,234000.0,69000.0, Rejected
2271,3, No,72000.0,279000.0,12,211000.0,88000.0,278000.0,87000.0, Rejected
2272,1, No,6000.0,12000.0,10,9000.0,3000.0,14000.0,6000.0, Approved
2273,5, No,80000.0,231000.0,20,59000.0,24000.0,293000.0,72000.0, Rejected
2274,4, Yes,69000.0,138000.0,16,21000.0,61000.0,209000.0,82000.0, Approved
2275,0, Yes,43000.0,156000.0,18,62000.0,13000.0,100000.0,47000.0, Rejected
2276,3, Yes,85000.0,249000.0,18,96000.0,12000.0,317000.0,101000.0, Approved
2277,4, No,86000.0,174000.0,2,117000.0,106000.0,184000.0,106000.0, Approved
2278,3, No,63000.0,139000.0,18,177000.0,88000.0,217000.0,86000.0, Approved
2279,3, Yes,58000.0,136000.0,12,17000.0,33000.0,223000.0,34000.0, Rejected
2280,3, Yes,10000.0,23000.0,10,10000.0,4000.0,25000.0,10000.0, Rejected
2281,0, Yes,17000.0,54000.0,8,24000.0,10000.0,39000.0,21000.0, Approved
2282,2, No,32000.0,86000.0,18,10000.0,49000.0,86000.0,35000.0, Approved
2283,0, Yes,75000.0,166000.0,14,172000.0,145000.0,241000.0,103000.0, Rejected
2284,1, Yes,20000.0,66000.0,10,14000.0,2000.0,63000.0,24000.0, Approved
2285,3, No,91000.0,197000.0,20,63000.0,137000.0,237000.0,129000.0, Rejected
2286,4, Yes,84000.0,197000.0,8,179000.0,92000.0,202000.0,77000.0, Approved
2287,4, No,71000.0,272000.0,16,24000.0,80000.0,224000.0,39000.0, Approved
2288,2, No,2000.0,8000.0,6,1000.0,0.0,4000.0,1000.0, Rejected
2289,0, Yes,50000.0,149000.0,12,128000.0,15000.0,123000.0,66000.0, Approved
2290,0, Yes,45000.0,169000.0,8,63000.0,68000.0,140000.0,60000.0, Approved
2291,2, Yes,51000.0,197000.0,2,0.0,45000.0,129000.0,62000.0, Approved
2292,3, Yes,41000.0,106000.0,14,54000.0,43000.0,139000.0,45000.0, Rejected
2293,1, No,72000.0,150000.0,10,106000.0,39000.0,245000.0,41000.0, Approved
2294,3, No,78000.0,177000.0,6,126000.0,37000.0,247000.0,100000.0, Rejected
2295,3, Yes,75000.0,253000.0,12,132000.0,108000.0,194000.0,96000.0, Approved
2296,3, Yes,64000.0,210000.0,2,39000.0,109000.0,205000.0,44000.0, Approved
2297,4, No,70000.0,257000.0,20,199000.0,135000.0,275000.0,101000.0, Approved
2298,4, Yes,90000.0,311000.0,8,71000.0,44000.0,234000.0,131000.0, Approved
2299,2, Yes,44000.0,139000.0,6,132000.0,42000.0,150000.0,52000.0, Approved
2300,2, No,9000.0,20000.0,14,17000.0,0.0,21000.0,6000.0, Rejected
2301,1, No,98000.0,269000.0,18,159000.0,141000.0,252000.0,119000.0, Approved
2302,4, No,6000.0,16000.0,6,3000.0,1000.0,19000.0,5000.0, Approved
2303,5, Yes,97000.0,301000.0,12,196000.0,179000.0,210000.0,69000.0, Rejected
2304,2, Yes,84000.0,326000.0,10,139000.0,16000.0,216000.0,70000.0, Rejected
2305,1, No,83000.0,249000.0,10,115000.0,154000.0,216000.0,58000.0, Approved
2306,4, No,79000.0,299000.0,8,220000.0,46000.0,260000.0,81000.0, Rejected
2307,1, No,86000.0,259000.0,2,37000.0,149000.0,327000.0,122000.0, Approved
2308,5, Yes,67000.0,176000.0,14,127000.0,2000.0,195000.0,56000.0, Approved
2309,0, No,27000.0,74000.0,10,68000.0,8000.0,56000.0,28000.0, Approved
2310,0, No,66000.0,256000.0,8,126000.0,122000.0,217000.0,90000.0, Approved
2311,1, Yes,71000.0,208000.0,20,96000.0,73000.0,247000.0,88000.0, Rejected
2312,5, Yes,3000.0,7000.0,10,0.0,4000.0,10000.0,1000.0, Approved
2313,2, No,22000.0,70000.0,6,61000.0,4000.0,44000.0,33000.0, Approved
2314,1, Yes,87000.0,317000.0,12,78000.0,102000.0,303000.0,61000.0, Rejected
2315,4, No,72000.0,231000.0,12,46000.0,85000.0,194000.0,44000.0, Approved
2316,0, No,20000.0,48000.0,20,13000.0,22000.0,55000.0,17000.0, Rejected
2317,4, Yes,86000.0,279000.0,8,224000.0,18000.0,340000.0,117000.0, Rejected
2318,2, Yes,23000.0,54000.0,8,45000.0,5000.0,70000.0,20000.0, Rejected
2319,2, Yes,96000.0,298000.0,16,285000.0,63000.0,318000.0,74000.0, Rejected
2320,2, Yes,19000.0,65000.0,16,20000.0,12000.0,45000.0,17000.0, Approved
2321,1, No,21000.0,63000.0,16,39000.0,22000.0,77000.0,29000.0, Approved
2322,1, Yes,39000.0,87000.0,8,9000.0,25000.0,107000.0,21000.0, Approved
2323,5, Yes,2000.0,3000.0,10,5000.0,1000.0,8000.0,2000.0, Approved
2324,1, Yes,19000.0,45000.0,12,12000.0,20000.0,44000.0,12000.0, Approved
2325,0, Yes,32000.0,116000.0,4,47000.0,3000.0,80000.0,31000.0, Approved
2326,0, No,11000.0,43000.0,18,7000.0,8000.0,29000.0,9000.0, Approved
2327,5, Yes,80000.0,215000.0,12,26000.0,151000.0,298000.0,104000.0, Approved
2328,4, Yes,61000.0,217000.0,6,139000.0,9000.0,141000.0,56000.0, Approved
2329,5, No,32000.0,106000.0,2,65000.0,37000.0,112000.0,37000.0, Approved
2330,4, Yes,90000.0,304000.0,20,210000.0,74000.0,305000.0,131000.0, Rejected
2331,0, Yes,12000.0,32000.0,2,15000.0,10000.0,34000.0,9000.0, Approved
2332,3, No,79000.0,270000.0,6,177000.0,78000.0,276000.0,115000.0, Approved
2333,3, Yes,77000.0,231000.0,8,29000.0,98000.0,204000.0,70000.0, Approved
2334,2, No,44000.0,165000.0,16,78000.0,75000.0,103000.0,54000.0, Approved
2335,1, No,31000.0,112000.0,18,20000.0,54000.0,120000.0,25000.0, Approved
2336,5, Yes,26000.0,93000.0,16,51000.0,12000.0,77000.0,37000.0, Approved
2337,4, No,55000.0,217000.0,14,50000.0,87000.0,152000.0,31000.0, Approved
2338,1, No,57000.0,155000.0,8,105000.0,87000.0,209000.0,70000.0, Rejected
2339,5, No,61000.0,207000.0,20,94000.0,20000.0,169000.0,59000.0, Rejected
2340,2, No,82000.0,225000.0,18,134000.0,143000.0,284000.0,84000.0, Approved
2341,1, No,60000.0,212000.0,12,179000.0,82000.0,169000.0,62000.0, Rejected
2342,1, Yes,80000.0,306000.0,10,237000.0,85000.0,249000.0,97000.0, Approved
2343,4, No,20000.0,48000.0,8,15000.0,8000.0,40000.0,26000.0, Rejected
2344,5, Yes,13000.0,29000.0,12,4000.0,17000.0,39000.0,18000.0, Approved
2345,1, No,70000.0,271000.0,6,67000.0,122000.0,215000.0,49000.0, Approved
2346,3, No,41000.0,153000.0,6,75000.0,51000.0,82000.0,20000.0, Rejected
2347,3, No,80000.0,262000.0,16,158000.0,43000.0,250000.0,40000.0, Approved
2348,4, No,81000.0,280000.0,8,88000.0,113000.0,260000.0,55000.0, Approved
2349,4, Yes,95000.0,226000.0,14,100000.0,9000.0,231000.0,134000.0, Rejected
2350,0, No,92000.0,225000.0,10,142000.0,174000.0,285000.0,107000.0, Rejected
2351,2, No,39000.0,147000.0,16,26000.0,2000.0,83000.0,29000.0, Rejected
2352,1, No,91000.0,262000.0,8,208000.0,71000.0,278000.0,89000.0, Approved
2353,3, Yes,30000.0,83000.0,4,29000.0,54000.0,113000.0,38000.0, Approved
2354,4, No,20000.0,43000.0,8,20000.0,27000.0,77000.0,22000.0, Rejected
2355,5, No,63000.0,146000.0,8,133000.0,101000.0,245000.0,38000.0, Rejected
2356,3, Yes,41000.0,109000.0,8,88000.0,52000.0,132000.0,43000.0, Rejected
2357,0, No,98000.0,294000.0,20,12000.0,146000.0,338000.0,83000.0, Approved
2358,2, No,52000.0,154000.0,8,12000.0,75000.0,128000.0,32000.0, Approved
2359,3, No,76000.0,287000.0,18,213000.0,124000.0,296000.0,80000.0, Approved
2360,3, No,92000.0,355000.0,2,111000.0,118000.0,198000.0,117000.0, Approved
2361,5, No,22000.0,81000.0,4,3000.0,0.0,49000.0,24000.0, Rejected
2362,2, Yes,83000.0,206000.0,10,1000.0,9000.0,332000.0,67000.0, Rejected
2363,3, Yes,61000.0,216000.0,16,29000.0,61000.0,151000.0,72000.0, Rejected
2364,2, No,45000.0,166000.0,20,64000.0,42000.0,169000.0,24000.0, Approved
2365,3, No,66000.0,188000.0,12,188000.0,93000.0,137000.0,48000.0, Approved
2366,4, No,89000.0,349000.0,14,154000.0,28000.0,206000.0,91000.0, Approved
2367,4, Yes,39000.0,133000.0,20,98000.0,5000.0,123000.0,47000.0, Rejected
2368,3, Yes,89000.0,354000.0,14,223000.0,77000.0,264000.0,59000.0, Rejected
